No.,Importer Name,Principal ,Brand Name,SAP Code,SAP Description,Product Code,IR Description ,Pack Size,Manufacturer Name,Manufacturer Address,Country of Origin,IR Number,Issued Date ,Valid Date,"IR Status
(Active/Inactive)","Renewal
Plan (Days)",To Start Renewal Timeline,"Application Status
(New/Renewal)",Application Number,Application Date,Approval Status,"Product Status 
(Active/Discon)",List Number,Remark
185,"Reach Co., Ltd",Abbott,PediaSure,0206123005,Pediasure ML2,SG115789775130033,Child Nutritional Supplement (For 3-10 Years) (Strawberry Flavor),400g/Can,Abbott Manufacturing Singapore Private Limited,"26 , Tuas South Avenue 10 , 637437 , Singapore",Singapore,IR-F/2023-NPW/002681,10-Nov-23,10-Nov-26,Active,360,15-Nov-25,,,,Approved,Active,,IR description will be change (label need to revise when IR renewal)
186,"Reach Co., Ltd",Abbott,Ensure Gold,0201113005,Ensure Gold Vanilla Sachet 60.6gm ,SG115789775130034 ,Nutritional Supplement for Adults (Complete Balanced Nutrition) (Vanilla Flavor) (Less Sweet),60.6g/Multilayer Sachet,Abbott Manufacturing Singapore Private Limited,"26 , Tuas South Avenue 10 , 637437 , Singapore",Singapore,IR-F/2023-NPW/002881,29-Nov-23,29-Nov-26,Active,360,04-Dec-25,,,,Approved,Active,,IR description will be change (label need to revise when IR renewal)
187,"Reach Co., Ltd",Abbott,Similac Gain IQ,0202111028,Similac Einstein,IE115789775130035,Formulated Milk Powder (For 2-3 Years Old) (New Formula with Prodi-G™ and 5HMOs),400g/Can,Abbott Ireland,"Dromore West , Cootehill , Co. Cavan , Ireland",Ireland,IR-F/2023-NPW/002889 ,29-Nov-23,29-Nov-26,Active,360,04-Dec-25,,,,Approved,Active,,
188,"Reach Co., Ltd",Abbott,Similac Gain IQ,0202111029,Similac Einstein,IE115789775130035,Formulated Milk Powder (For 2-3 Years Old) (New Formula with Prodi-G™ and 5HMOs),850g/Can,Abbott Ireland,"Dromore West , Cootehill , Co. Cavan , Ireland",Ireland,IR-F/2023-NPW/002889 ,29-Nov-23,29-Nov-26,Active,360,04-Dec-25,,,,Approved,Plant to discon,,
189,"Reach Co., Ltd",Abbott,Glucerna,0203113010,GLUCERNA Gladiator 52.1GM,SG115789775130036,Nutrition for The Dietary Management of Diabetes (Vanilla Flavor),52.1g/Multilayer Sachet,Abbott Manufacturing Singapore Private Limited,"26 , Tuas South Avenue 10 , 637437 , Singapore",Singapore,IR-F/2023-NPW/003077,12-Dec-23,12-Dec-26,Active,360,17-Dec-25,,,,Approved,Discontinue,,
190,"Reach Co., Ltd",Abbott,Similac Gain IQ Kid,0202111030,Similac Einstein,IE115789775130037,Formulated Milk Powder (For 3-9 Years Old) (New Formula with Prodi-G™ and 5HMOs),400g/Can,Abbott Ireland,"Dromore West , Cootehill , Co. Cavan , Ireland",Ireland,IR-F/2023-NPW/003142,14-Dec-23,14-Dec-26,Active,360,19-Dec-25,,,,Approved,Active,,
191,"Reach Co., Ltd",Abbott,Similac Gain IQ Kid,0202111031,Similac Einstein,IE115789775130037,Formulated Milk Powder (For 3-9 Years Old) (New Formula with Prodi-G™ and 5HMOs),850g/Can,Abbott Ireland,"Dromore West , Cootehill , Co. Cavan , Ireland",Ireland,IR-F/2023-NPW/003142,14-Dec-23,14-Dec-26,Active,360,19-Dec-25,,,,Approved,Plant to discon,,
192,"Reach Co., Ltd",Abbott,Ensure Gold,0201112021,Ensure Gold Almond (Plant-based Protein) 400gm (1x24Pcs),SG115789775130038,Nutritional Supplement For Adults (Complete Balanced Nutrition) (Almond Flavor) (Less Sweet),400g/Can,Abbott Manufacturing Singapore Private Limited,"26 , Tuas South Avenue 10 , 637437 , Singapore",Singapore,IR-F/2023-NPW/003170,14-Dec-23,14-Dec-26,Active,360,19-Dec-25,,,,Approved,Plant to discon,,IR description will be change (label need to revise when IR renewal)
193,"Reach Co., Ltd",Abbott,Nepro,NPI,NPI,IN115789775130039,Food for Special Dietary Use - Food for People with Chronic Kidney Disease (Non-Dialyzed) (Complete Renal Nutrition) (Lower Protein) (Vanilla Toffee Flavor),400g Multilayer Pouch/Plastic Jar,Abbott Healthcare Private Limited,"Plot No. 901-B , GIDC, Jhagadia, Bharuch , Gujarat - 393 110 , India",India,IR-F/2023-NPW/003171,14-Dec-23,14-Dec-26,Active,360,19-Dec-25,,,,Approved,Discontinue,,
194,"Reach Co., Ltd",Abbott,Nepro,NPI,NPI,IN115789775130040,Food for Special Dietary Use - Food for People on Dialysis (Complete Renal Nutrition) (High Protein) (Vanilla Toffee Flavor),400g Multilayer Pouch/Plastic Jar,Abbott Healthcare Private Limited,"Plot No. 901-B , GIDC, Jhagadia, Bharuch , Gujarat - 393 110 , India",India,IR-F/2023-NPW/003175,14-Dec-23,14-Dec-26,Active,360,19-Dec-25,,,,Approved,Discontinue,,
195,"Reach Co., Ltd",Abbott,Glucerna,0203112010,Degram,SG115789775130041,Nutrition for The Dietary Management of Diabetes (Vanilla Flavor),380g/Can,Abbott Manufacturing Singapore Private Limited,"26 , Tuas South Avenue 10 , 637437 , Singapore",Singapore,IR-F/2023-NPW/003180,14-Dec-23,14-Dec-26,Active,360,19-Dec-25,,,,Approved,Active,,IR description will be change (label need to revise when IR renewal)
196,"Reach Co., Ltd",Abbott,Glucerna,0203112011,Degram,SG115789775130041,Nutrition for The Dietary Management of Diabetes (Vanilla Flavor),800g/Can,Abbott Manufacturing Singapore Private Limited,"26 , Tuas South Avenue 10 , 637437 , Singapore",Singapore,IR-F/2023-NPW/003180,14-Dec-23,14-Dec-26,Active,360,19-Dec-25,,,,Approved,Active,,IR description will be change (label need to revise when IR renewal)
197,"Reach Co., Ltd",Abbott,Glucerna SR,NPI,Degram,SG115789775130042,Food for Special Dietary Use (Vanilla Flavor),380g/Can,Abbott Manufacturing Singapore Private Limited,"26 , Tuas South Avenue 10 , 637437 , Singapore",Singapore,IR-F/2023-NPW/003181,14-Dec-23,14-Dec-26,Active,360,19-Dec-25,,,,Approved,Active,,IR description will be change (label need to revise when IR renewal)
198,"Reach Co., Ltd",Abbott,Ensure Gold,NPI,Degram,SG115789775130043,Nutritional Supplement for Adults (Complete Balanced Nutrition) (Wheat Flavor) (Less Sweet),380g/Can,Abbott Manufacturing Singapore Private Limited,"26 , Tuas South Avenue 10 , 637437 , Singapore",Singapore,IR-F/2023-NPW/003284 ,15-Dec-23,15-Dec-26,Active,360,20-Dec-25,,,,Approved,Plant to discon,,IR description will be change (label need to revise when IR renewal)
199,"Reach Co., Ltd",Abbott,Ensure Gold,NPI,Degram,SG115789775130043,Nutritional Supplement for Adults (Complete Balanced Nutrition) (Wheat Flavor) (Less Sweet),800g/Can,Abbott Manufacturing Singapore Private Limited,"26 , Tuas South Avenue 10 , 637437 , Singapore",Singapore,IR-F/2023-NPW/003284 ,15-Dec-23,15-Dec-26,Active,360,20-Dec-25,,,,Approved,Plant to discon,,IR description will be change (label need to revise when IR renewal)
200,"Reach Co., Ltd",Abbott,Ensure,NPI,Degram,SG115789775130044,Nutritional Supplement for Adults (Vanilla Flavour),380g/Can,Abbott Manufacturing Singapore Private Limited,"26 , Tuas South Avenue 10 , 637437 , Singapore",Singapore,IR-F/2023-NPW/003285,15-Dec-23,15-Dec-26,Active,360,20-Dec-25,,,,Approved,Active,,IR description will be change (label need to revise when IR renewal)
201,"Reach Co., Ltd",Abbott,Ensure Gold,NPI,Degram,ES115789775130045,Nutritional Supplement for Adults (Complete Balanced Nutrition) (Strawberry Flavor),380g/Can,Abbott Laboratories S.A,"Camino de Purchil , 68 , 18004, Granada , Spain",Spain,IR-F/2023-NPW/003286 ,15-Dec-23,15-Dec-26,Active,360,20-Dec-25,,,,Approved,Plant to discon,,IR description will be change (label need to revise when IR renewal)
202,"Reach Co., Ltd",Abbott,Ensure Gold,NPI,Degram,ES115789775130045,Nutritional Supplement for Adults (Complete Balanced Nutrition) (Strawberry Flavor),800g/Can,Abbott Laboratories S.A,"Camino de Purchil , 68 , 18004, Granada , Spain",Spain,IR-F/2023-NPW/003286 ,15-Dec-23,15-Dec-26,Active,360,20-Dec-25,,,,Approved,Plant to discon,,IR description will be change (label need to revise when IR renewal)
203,"Reach Co., Ltd",Abbott,Ensure Gold,0201112025,Degram,SG115789775130046,Nutritional Supplement for Adults (Complete Balanced Nutrition) (Vanilla Flavor) (Less Sweet),380g/Can,Abbott Manufacturing Singapore Private Limited,"26 , Tuas South Avenue 10 , 637437 , Singapore",Singapore,IR-F/2023-NPW/003287,15-Dec-23,15-Dec-26,Active,360,20-Dec-25,,,,Approved,Active,,IR description will be change (label need to revise when IR renewal)
204,"Reach Co., Ltd",Abbott,Ensure Gold,0201112026,Degram,SG115789775130046,Nutritional Supplement for Adults (Complete Balanced Nutrition) (Vanilla Flavor) (Less Sweet),800g/Can,Abbott Manufacturing Singapore Private Limited,"26 , Tuas South Avenue 10 , 637437 , Singapore",Singapore,IR-F/2023-NPW/003287,15-Dec-23,15-Dec-26,Active,360,20-Dec-25,,,,Approved,Active,,IR description will be change (label need to revise when IR renewal)
205,"Reach Co., Ltd",Abbott,PediaSure,0206123006,Pediasure ML2,SG115789775130050,Child Nutritional Supplement (For 3-10 Years) (Vanilla Flavor),48.6g/Multilayer Sachet,Abbott Manufacturing Singapore Private Limited,"26 , Tuas South Avenue 10 , 637437 , Singapore",Singapore,IR-F/2024-NPW/000508,13-Mar-24,13-Mar-27,Active,360,18-Mar-26,,,,Approved,Active,,IR description will be change (label need to revise when IR renewal)
206,"Reach Co., Ltd",Abbott,Similac Neosure,0208141003,Similac Neosure HMO,ES115789775130049,Formulated Milk Powder (for Premature and Low Birth Weight 0-12 Months),850g/Can,Abbott Laboratories S.A,"Camino de Purchil , 68 , 18004, Granada , Spain",Spain,IR-F/2024-NPW/000507,13-Mar-24,13-Mar-27,Active,360,18-Mar-26,,,,Approved,Plant to discon,,
207,"Reach Co., Ltd",Abbott,Ensure Gold,0201112017,Ensure Gold Strawberry 400g,ES115789775130048,Nutritional Supplement for Adults (Complete Balanced Nutrition) (Strawberry Flavor),400g/Can,Abbott Laboratories S.A,"Camino de Purchil , 68 , 18004, Granada , Spain",Spain,IR-F/2024-NPW/000506,13-Mar-24,13-Mar-27,Active,360,18-Mar-26,,,,Approved,Plant to discon,,IR description will be change (label need to revise when IR renewal)
208,"Reach Co., Ltd",Abbott,Ensure Gold,0201112018,Ensure Gold Strawberry 850g,ES115789775130048,Nutritional Supplement for Adults (Complete Balanced Nutrition) (Strawberry Flavor),850g/Can,Abbott Laboratories S.A,"Camino de Purchil , 68 , 18004, Granada , Spain",Spain,IR-F/2024-NPW/000506,13-Mar-24,13-Mar-27,Active,360,18-Mar-26,,,,Approved,Plant to discon,,IR description will be change (label need to revise when IR renewal)
209,"Reach Co., Ltd",Abbott,Ensure Gold,0201111006,Ensure Gold Vanilla RPB 220ml (1x24Pcs),NL115789775130047,Nutritional Supplement for Adults (Complete Balanced Nutrition) (Vanilla Flavour),220ml/HDPE Bottle,Abbott Laboratories B.V,"Rieteweg 21 , 8041 , AJ Zwolle , Netherlands",Netherlands,IR-F/2024-NPW/000505,13-Mar-24,13-Mar-27,Active,360,18-Mar-26,,,,Approved,Discontinue,,
210,"Reach Co., Ltd",Abbott,Similac Total Comfort,0210132001,Similac Total Comfort Stage 3 30.8g,ES115789775130051,Formulated Supplementary Food for Children (For 2 Years and Above),30.8g/Multilayer Sachet,Abbott Laboratories S.A,"Camino de Purchil , 68 , 18004, Granada , Spain",Spain,IR-F/2024-NPW/000521,13-Mar-24,13-Mar-27,Active,360,18-Mar-26,,,,Approved,Plant to discon,,
211,"Reach Co., Ltd",Abbott,Similac Mum,0208132002,Similac Mum Eye-Q(IQ) Vanilla Sachet 36.5gm ,SG115789775130054,Food for Special Dietary Use (For Pregnant & Breastfeeding Mothers) (Vanilla Flavor),36.5g/Multilayer Sachet,Abbott Manufacturing Singapore Private Limited,"26 , Tuas South Avenue 10 , 637437 , Singapore",Singapore,IR-F/2024-NPW/000651,20-Mar-24,20-Mar-27,Active,360,25-Mar-26,,,,Approved,Active,,IR description will be change (label need to revise when IR renewal)
212,"Reach Co., Ltd",Abbott,Similac Mum,0208132003,Similac Mum Eye-Q(IQ) Strawberry Yoghurt Sachet 36.5g ,SG115789775130053,Food for Special Dietary Use (For Pregnant & Breastfeeding Mothers) (Strawberry Yoghurt Flavor),36.5g/Multilayer Sachet,Abbott Manufacturing Singapore Private Limited,"26 , Tuas South Avenue 10 , 637437 , Singapore",Singapore,IR-F/2024-NPW/000650,20-Mar-24,20-Mar-27,Active,360,25-Mar-26,,,,Approved,Plant to discon,,IR description will be change (label need to revise when IR renewal)
213,"Reach Co., Ltd",Abbott,PediaSure,0206123007,Pediasure ML2,SG115789775130052,Child Nutritional Supplement (For 3-10 Years) (Strawberry Flavor),48.6g/Multilayer Sachet,Abbott Manufacturing Singapore Private Limited,"26 , Tuas South Avenue 10 , 637437 , Singapore",Singapore,IR-F/2024-NPW/000639,20-Mar-24,20-Mar-27,Active,360,25-Mar-26,,,,Approved,Active,,IR description will be change (label need to revise when IR renewal)
214,"Pahtama Group Co., Ltd",Abbott,Ensure Gold,NPI,,SG165855078130218,Vanilla Flavored Nutritional Supplement for Adults (Balanced Nutrition) (Less Sweet),60.6g/Multilayer Sachet,Abbott Manufacturing Singapore Private Limited,"26 , Tuas South Avenue 10 , 637437 , Singapore",Singapore,IR-F/2024-NPW/001796,20-Sep-24,20-Sep-27,Active,360,25-Sep-26,New ,IR-13/2024/NPW/016268,19-Jun-24,Approved,Active,,Ensure Armour
215,"Pahtama Group Co., Ltd",Abbott,Ensure Gold,NPI,,SG165855078130224,Vanilla Flavored Nutritional Supplement for Adults (Balanced Nutrition) (Less Sweet),380g/Can,Abbott Manufacturing Singapore Private Limited,"26 , Tuas South Avenue 10 , 637437 , Singapore",Singapore,IR-F/2024-NPW/001861,04-Oct-24,04-Oct-27,Active,360,09-Oct-26,New ,IR-13/2024/NPW/016269,19-Jun-24,Approved,Active,,Ensure Armour
216,"Pahtama Group Co., Ltd",Abbott,Ensure Gold,NPI,,SG165855078130224,Vanilla Flavored Nutritional Supplement for Adults (Balanced Nutrition) (Less Sweet),800g/Can,Abbott Manufacturing Singapore Private Limited,"26 , Tuas South Avenue 10 , 637437 , Singapore",Singapore,IR-F/2024-NPW/001861,04-Oct-24,04-Oct-27,Active,360,09-Oct-26,New ,IR-13/2024/NPW/016269,19-Jun-24,Approved,Active,,Ensure Armour
217,"Pahtama Group Co., Ltd",Abbott,Ensure Gold,NPI,Degram,SG165855078130222,Strawberry Flavored Nutritional Supplement for Adults (Balanced Nutrition) ,380g/Can,Abbott Manufacturing Singapore Private Limited,"26 , Tuas South Avenue 10 , 637437 , Singapore",Singapore,IR-F/2024-NPW/001859,04-Oct-24,04-Oct-27,Active,360,09-Oct-26,New ,IR-13/2024/NPW/016270,19-Jun-24,Approved,Plant to discon,,Ensure Armour
218,"Pahtama Group Co., Ltd",Abbott,Ensure Gold,NPI,Degram,SG165855078130222,Strawberry Flavored Nutritional Supplement for Adults (Balanced Nutrition) ,800g/Can,Abbott Manufacturing Singapore Private Limited,"26 , Tuas South Avenue 10 , 637437 , Singapore",Singapore,IR-F/2024-NPW/001859,04-Oct-24,04-Oct-27,Active,360,09-Oct-26,New ,IR-13/2024/NPW/016270,19-Jun-24,Approved,Plant to discon,,Ensure Armour
219,"Pahtama Group Co., Ltd",Abbott,Ensure Gold,NPI,,SG165855078130225,Wheat Flavored Nutritional Supplement for Adults (Balanced Nutrition) (Less Sweet) ,380g/Can,Abbott Manufacturing Singapore Private Limited,"26, Tuas South Avenue 10 , 637437 , Singapore",Singapore,IR-F/2024-NPW/001862,04-Oct-24,04-Oct-27,Active,360,09-Oct-26,New ,IR-13/2024/NPW/016271,19-Jun-24,Approved,Plant to discon,,Ensure Armour
220,"Pahtama Group Co., Ltd",Abbott,Ensure Gold,NPI,,SG165855078130225,Wheat Flavored Nutritional Supplement for Adults (Balanced Nutrition) (Less Sweet) ,800g/Can,Abbott Manufacturing Singapore Private Limited,"26, Tuas South Avenue 10 , 637437 , Singapore",Singapore,IR-F/2024-NPW/001862,04-Oct-24,04-Oct-27,Active,360,09-Oct-26,New ,IR-13/2024/NPW/016271,19-Jun-24,Approved,Plant to discon,,Ensure Armour
221,"Reach Co., Ltd",Abbott,Ensure Gold,NPI,,SG115789775130061 ,Vanilla Flavored Nutritional Supplement for Adults (Balanced Nutrition) (Less Sweet),60.6g/Multilayer Sachet,Abbott Manufacturing Singapore Private Limited,"26 , Tuas South Avenue 10 , 637437 , Singapore",Singapore,IR-F/2024-NPW/001812,20-Sep-24,20-Sep-27,Active,360,25-Sep-26,New ,IR-13/2024/NPW/016377,28-Jun-24,Approved,Active,,Ensure Armour
222,"Reach Co., Ltd",Abbott,Ensure Gold,NPI,,SG115789775130064,Vanilla Flavored Nutritional Supplement for Adults (Balanced Nutrition) (Less Sweet),380g/Can,Abbott Manufacturing Singapore Private Limited,"26, Tuas South Avenue 10 , 637437 , Singapore",Singapore,IR-F/2024-NPW/001941,08-Oct-24,08-Oct-27,Active,360,13-Oct-26,New ,IR-13/2024/NPW/016378,28-Jun-24,Approved,Active,,Ensure Armour
223,"Reach Co., Ltd",Abbott,Ensure Gold,NPI,,SG115789775130064,Vanilla Flavored Nutritional Supplement for Adults (Balanced Nutrition) (Less Sweet),800g/Can,Abbott Manufacturing Singapore Private Limited,"26, Tuas South Avenue 10 , 637437 , Singapore",Singapore,IR-F/2024-NPW/001941,08-Oct-24,08-Oct-27,Active,360,13-Oct-26,New ,IR-13/2024/NPW/016378,28-Jun-24,Approved,Active,,Ensure Armour
224,"Reach Co., Ltd",Abbott,Ensure Gold,NPI,,SG115789775130066,Strawberry Flavored Nutritional Supplement for Adults (Balanced Nutrition) ,380g/Can,Abbott Manufacturing Singapore Private Limited,"26, Tuas South Avenue 10 , 637437 , Singapore",Singapore,IR-F/2024-NPW/001950,08-Oct-24,08-Oct-27,Active,360,13-Oct-26,New ,IR-13/2024/NPW/016379,28-Jun-24,Approved,Plant to discon,,Ensure Armour
225,"Reach Co., Ltd",Abbott,Ensure Gold,NPI,,SG115789775130066,Strawberry Flavored Nutritional Supplement for Adults (Balanced Nutrition) ,800g/Can,Abbott Manufacturing Singapore Private Limited,"26, Tuas South Avenue 10 , 637437 , Singapore",Singapore,IR-F/2024-NPW/001950,08-Oct-24,08-Oct-27,Active,360,13-Oct-26,New ,IR-13/2024/NPW/016379,28-Jun-24,Approved,Plant to discon,,Ensure Armour
226,"Reach Co., Ltd",Abbott,Ensure Gold,NPI,,SG115789775130065,Wheat Flavored Nutritional Supplement for Adults (Balanced Nutrition) (Less Sweet) ,380g/Can,Abbott Manufacturing Singapore Private Limited,"26, Tuas South Avenue 10 , 637437 , Singapore",Singapore,IR-F/2024-NPW/001948,08-Oct-24,08-Oct-27,Active,360,13-Oct-26,New ,IR-13/2024/NPW/016380,28-Jun-24,Approved,Plant to discon,,Ensure Armour
227,"Reach Co., Ltd",Abbott,Ensure Gold,NPI,,SG115789775130065,Wheat Flavored Nutritional Supplement for Adults (Balanced Nutrition) (Less Sweet) ,800g/Can,Abbott Manufacturing Singapore Private Limited,"26, Tuas South Avenue 10 , 637437 , Singapore",Singapore,IR-F/2024-NPW/001948,08-Oct-24,08-Oct-27,Active,360,13-Oct-26,New ,IR-13/2024/NPW/016380,28-Jun-24,Approved,Plant to discon,,Ensure Armour
228,"City Family Properties Co., Ltd",Abbott,Ensure Gold,0201112013,Ensure Gold Vanilla 400gm,SG112258582130049,Nutritional Supplement for Adults (Complete Balanced Nutrition) (Vanilla Flavor) (Less Sweet),400g/Can,Abbott Manufacturing Singapore Private Limited,"26 , Tuas South Avenue 10 , 637437 , Singapore",Singapore,IR-F/2024-NPW/000640,20-Mar-24,20-Mar-27,Active,360,25-Mar-26,,,,Approved,Plant to discon,,IR description will be change (label need to revise when IR renewal)
229,"City Family Properties Co., Ltd",Abbott,Ensure Gold,0201112014,Ensure Gold Vanilla 850gm ,SG112258582130049,Nutritional Supplement for Adults (Complete Balanced Nutrition) (Vanilla Flavor) (Less Sweet),850g/Can,Abbott Manufacturing Singapore Private Limited,"26 , Tuas South Avenue 10 , 637437 , Singapore",Singapore,IR-F/2024-NPW/000640,20-Mar-24,20-Mar-27,Active,360,25-Mar-26,,,,Approved,Plant to discon,,IR description will be change (label need to revise when IR renewal)
230,"City Family Properties Co., Ltd",Abbott,Ensure Gold,NPI,,SG112258582130062,Strawberry Flavored Nutritional Supplement for Adults (Balanced Nutrition) ,380g/Can,Abbott Manufacturing Singapore Private Limited,"26, Tuas South Avenue 10 , 637437 , Singapore",Singapore,IR-F/2024-NPW/001949,08-Oct-24,08-Oct-27,Active,360,13-Oct-26,New ,IR-13/2024/NPW/016375,28-Jun-24,Approved,Plant to discon,,Ensure Armour
231,"City Family Properties Co., Ltd",Abbott,Ensure Gold,NPI,,SG112258582130062,Strawberry Flavored Nutritional Supplement for Adults (Balanced Nutrition) ,800g/Can,Abbott Manufacturing Singapore Private Limited,"26, Tuas South Avenue 10 , 637437 , Singapore",Singapore,IR-F/2024-NPW/001949,08-Oct-24,08-Oct-27,Active,360,13-Oct-26,New ,IR-13/2024/NPW/016375,28-Jun-24,Approved,Plant to discon,,Ensure Armour
232,"City Family Properties Co., Ltd",Abbott,Ensure Gold,NPI,,SG112258582130060,Wheat Flavored Nutritional Supplement for Adults (Balanced Nutrition) (Less Sweet) ,380g/Can,Abbott Manufacturing Singapore Private Limited,"26, Tuas South Avenue 10 , 637437 , Singapore",Singapore,IR-F/2024-NPW/001942,08-Oct-24,08-Oct-27,Active,360,13-Oct-26,New ,IR-13/2024/NPW/016376,28-Jun-24,Approved,Plant to discon,,Ensure Armour
233,"City Family Properties Co., Ltd",Abbott,Ensure Gold,NPI,,SG112258582130060,Wheat Flavored Nutritional Supplement for Adults (Balanced Nutrition) (Less Sweet) ,800g/Can,Abbott Manufacturing Singapore Private Limited,"26, Tuas South Avenue 10 , 637437 , Singapore",Singapore,IR-F/2024-NPW/001942,08-Oct-24,08-Oct-27,Active,360,13-Oct-26,New ,IR-13/2024/NPW/016376,28-Jun-24,Approved,Plant to discon,,Ensure Armour
234,"Multi-Resources Co., Ltd",Abbott,Ensure Gold,NPI,,SG174287694130081,Vanilla Flavored Nutritional Supplement for Adults (Balanced Nutrition) (Less Sweet),60.6g/Multilayer Sachet,Abbott Manufacturing Singapore Private Limited,"26, Tuas South Avenue 10 , 637437 , Singapore",Singapore,IR-F/2024-NPW/001944,08-Oct-24,08-Oct-27,Active,360,13-Oct-26,New ,IR-13/2024/NPW/016369,28-Jun-24,Approved,Active,,Ensure Armour
235,"Multi-Resources Co., Ltd",Abbott,Ensure Gold,NPI,,SG174287694130082,Vanilla Flavored Nutritional Supplement for Adults (Balanced Nutrition) (Less Sweet),380g/Can,Abbott Manufacturing Singapore Private Limited,"26, Tuas South Avenue 10 , 637437 , Singapore",Singapore,IR-F/2024-NPW/001945,08-Oct-24,08-Oct-27,Active,360,13-Oct-26,New ,IR-13/2024/NPW/016370,28-Jun-24,Approved,Active,,Ensure Armour
236,"Multi-Resources Co., Ltd",Abbott,Ensure Gold,NPI,,SG174287694130082,Vanilla Flavored Nutritional Supplement for Adults (Balanced Nutrition) (Less Sweet),800g/Can,Abbott Manufacturing Singapore Private Limited,"26, Tuas South Avenue 10 , 637437 , Singapore",Singapore,IR-F/2024-NPW/001945,08-Oct-24,08-Oct-27,Active,360,13-Oct-26,New ,IR-13/2024/NPW/016370,28-Jun-24,Approved,Active,,Ensure Armour
237,"Multi-Resources Co., Ltd",Abbott,Ensure Gold,NPI,,SG174287694130083,Strawberry Flavored Nutritional Supplement for Adults (Balanced Nutrition) ,380g/Can,Abbott Manufacturing Singapore Private Limited,"26, Tuas South Avenue 10 , 637437 , Singapore",Singapore,IR-F/2024-NPW/001946,08-Oct-24,08-Oct-27,Active,360,13-Oct-26,New ,IR-13/2024/NPW/016371,28-Jun-24,Approved,Plant to discon,,Ensure Armour
238,"Multi-Resources Co., Ltd",Abbott,Ensure Gold,NPI,,SG174287694130083,Strawberry Flavored Nutritional Supplement for Adults (Balanced Nutrition) ,800g/Can,Abbott Manufacturing Singapore Private Limited,"26, Tuas South Avenue 10 , 637437 , Singapore",Singapore,IR-F/2024-NPW/001946,08-Oct-24,08-Oct-27,Active,360,13-Oct-26,New ,IR-13/2024/NPW/016371,28-Jun-24,Approved,Plant to discon,,Ensure Armour
239,"Multi-Resources Co., Ltd",Abbott,Ensure Gold,NPI,,SG174287694130084,Wheat Flavored Nutritional Supplement for Adults (Balanced Nutrition) (Less Sweet) ,380g/Can,Abbott Manufacturing Singapore Private Limited,"26, Tuas South Avenue 10 , 637437 , Singapore",Singapore,IR-F/2024-NPW/001947,08-Oct-24,08-Oct-27,Active,360,13-Oct-26,New ,IR-13/2024/NPW/016372,28-Jun-24,Approved,Plant to discon,,Ensure Armour
240,"Multi-Resources Co., Ltd",Abbott,Ensure Gold,NPI,,SG174287694130084,Wheat Flavored Nutritional Supplement for Adults (Balanced Nutrition) (Less Sweet) ,800g/Can,Abbott Manufacturing Singapore Private Limited,"26, Tuas South Avenue 10 , 637437 , Singapore",Singapore,IR-F/2024-NPW/001947,08-Oct-24,08-Oct-27,Active,360,13-Oct-26,New ,IR-13/2024/NPW/016372,28-Jun-24,Approved,Plant to discon,,Ensure Armour
241,"Reach Co., Ltd",Abbott,Pediasure,NPI,Degram,SG115789775130060,Vanilla Flavored Child Nutritional Supplement (For 3-10 Years),380g/Can,Abbott Manufacturing Singapore Private Limited,"26 , Tuas South Avenue 10 , 637437 , Singapore",Singapore,IR-F/2024-NPW/001806,20-Sep-24,20-Sep-27,Active,360,25-Sep-26,New ,IR-13/2024/NPW/016282,20-Jun-24,Approved,Active,,Degram with new compliance label
242,"Reach Co., Ltd",Abbott,Pediasure,NPI,Degram,SG115789775130060,Vanilla Flavored Child Nutritional Supplement (For 3-10 Years),800g/Can,Abbott Manufacturing Singapore Private Limited,"26 , Tuas South Avenue 10 , 637437 , Singapore",Singapore,IR-F/2024-NPW/001806,20-Sep-24,20-Sep-27,Active,360,25-Sep-26,New ,IR-13/2024/NPW/016282,20-Jun-24,Approved,Active,,Degram with new compliance label
243,"Reach Co., Ltd",Abbott,Pediasure,NPI,Degram,SG115789775130059,Strawberry Flavored Child Nutritional Supplement (For 3-10 Years),380g/Can,Abbott Manufacturing Singapore Private Limited,"26 , Tuas South Avenue 10 , 637437 , Singapore",Singapore,IR-F/2024-NPW/001802,20-Sep-24,20-Sep-27,Active,360,25-Sep-26,New ,IR-13/2024/NPW/016283,20-Jun-24,Approved,Plant to discon,,Degram with new compliance label
244,"Reach Co., Ltd",Abbott,Pediasure Junior,NPI,Degram,SG115789775130055,Vanilla Flavored Child Nutritional Supplement (for 1 - 3 Years),380g/Can,Abbott Manufacturing Singapore Private Limited,"26 , Tuas South Avenue 10 , 637437 , Singapore",Singapore,IR-F/2024-NPW/001688,13-Aug-24,13-Aug-27,Active,360,18-Aug-26,,,,Approved,Active,,Degram with new compliance label
245,"Pahtama Group Co., Ltd",Abbott,Pediasure Junior,NPI,Degram,SG165855078130215,Strawberry Flavored Child Nutritional Supplement (For 1-3 Years),380g/Can,Abbott Manufacturing Singapore Private Limited,"26 , Tuas South Avenue 10 , 637437 , Singapore",Singapore,IR-F/2024-NPW/001777,20-Sep-24,20-Sep-27,Active,360,25-Sep-26,New ,IR-13/2024/NPW/016150,06-Jun-24,Approved,Plant to discon,,Degram with new compliance label
